,Name,Star,Location,Date,Title,Review
910,blondy557,2.0,the United States ,"June 14, 2021",Don’t buy if you have stairs in home,"Socks are super soft, which normally would be a great thing from a wearing aspect. However, they are so soft and slippery that my daughter fell down the stairs the very first time she wore them. Also, easily slip on hardwood flooring if they are running around.I would assume great on carpet, non stairs homes or when they have shoes on."
911,rob,2.0,the United States ,"August 27, 2020",Socks shrink like crazy,"I had high hopes for these! My daughter is a size 3, so I went with the 10.5-4. The bottom sock is prewashed. The sock on top is post wash. My daughter doesn't fit in the post wash socks. Overall, nice socks, but buy a size up if your daughter is a size 3 or larger."
912,Kelli Norris,2.0,the United States ,"February 7, 2021",Wrong sizes. Not girl's.,I bought these for my daughter who wears a 3 to a 4. These are not GIRL'S they are WOMEN'S.
913,Lynn,2.0,the United States ,"December 14, 2019",Few washes and done,Bought these for my ten year old. Looked really nice out of the package. After a few washes however they are fraying and falling apart.
914,Jonmichael Pollock,2.0,the United States ,"September 1, 2018",Poor durability,"My 5yr old is extremely picky about socks, and these were perfect - SUPER soft and seamless to the touch. However, very disappointed as some socks began unraveling after 1 wear & wash."
915,Martha,2.0,the United States ,"May 2, 2020",Yono resibi mi pakete,El articulo se perdio xke ami nome yego k puedo aser
916,Nilson Goncalves,2.0,the United States ,"March 7, 2020",Hmmm,It’s either I bought to to big. Or it just to big
917,Amazon Customer,2.0,the United States ,"August 5, 2019",Different sizes,Socks came in different sizes. Too small.
918,Cristina Arce,2.0,the United States ,"March 8, 2018",Two Stars,"Good quality, but too big for mi 5 year old kid!"
919,Rayray,2.0,the United States ,"September 23, 2017",Way too big for my 5yr old and even myself :(,Was trying to order for my daughter and they were even too big for me. I gave them away.
920,Chris Ross,3.0,the United States ,"December 11, 2022",Socks,"I guess in the end when you buy socks for kids it seems silly to me to get pairs that only have one match.  In the future I have found myself buy all the same sock, so if one disappears no big deal."
921,Debbi,3.0,the United States ,"February 17, 2022",Sizing is way off,Bought these for my 3 yr old granddaughter as she wears a size 10 toddler shoe. Oh my gosh !!!  These were WAY too big!!  Need better sizing charts!
922,Tracey Rogers,3.0,the United States ,"November 2, 2021",Just ok,I expected better quality. They are thin and shrank when washed. Will not last as long as I expected but not terrible. My first time to purchase this brand in socks. Maybe I expected too much.
923,Daletta Markle,3.0,the United States ,"January 10, 2022",Nice socks,Second order was same socks just not from Wal-Mart. These were too small.
924,Kaela W.,3.0,the United States ,"May 11, 2021",You get what you pay for,"My daughter wears size 13-1 in socks/ shoes so I figured size 10-4 would be an appropriate size. The size was a little to big for her in length. Her heel ended just before the colored patch on the heal of the sock. Overall the sock is thin and sorta soft. After excessive use and wear on these socks plus repeated washing, the socks will no longer have a softness and your socks will start to fall apart, getting holes and such."
925,Brandon C.,3.0,the United States ,"September 21, 2021",Don’t last long,All of these socks looked this way within a couple months. They are a great price but not quality.
926,Ashleigh Letulle,3.0,the United States ,"October 11, 2021",Tears easy,After one wear they are already fraying.
927,Jennie,3.0,the United States ,"July 17, 2021",Too big,Bought these for my 6yr old. She wears an 11 shoe. These socks were huge on her.
928,Frost,3.0,the United States ,"June 11, 2021",Socks,Size is wrong very much only on the high end of the size range.
929,A Liminal Being,3.0,the United States ,"April 10, 2021",Great sock with one problem,Wonderful right out of the package. Tend to pill after washing.
930,JiT,4.0,the United States ,"November 14, 2022",soft and comfy,Got these socks for my 5 year old. She loves them and says they are very soft and cozy. The fit and stretch is good. The reason I took out one star is because these pilled after a days use in the house. Im just hoping that if worn in shoes that shouldn't happen!
931,MQW,4.0,the United States ,"February 25, 2022",Good value for cost,"All purpose,  everyday wear.  Soft and stretchy. May snag readily but overall, good bang for buck."
932,Kareena,4.0,the United States ,"March 23, 2022",My 5 year old likes them,Good socks.
933,Iman Watkins,4.0,the United States ,"January 5, 2022","Comfy sock, but shrinks after the first wash.","Bought socks for my daughters and they fit perfectly after the first wash, since they shrink  quite a bit ."
934,Amazon Customer,4.0,the United States ,"July 21, 2021",Good bargain 👍,"Would rate 5 solid stars but the quality leaves a bit to be desired....However, for the price they are excellent. I have no complaints other than they could be a tad thicker but again, we get what we pay for! This was a bargain. Would buy again for some cheap quick socks for kiddos.Bought size M for a little girl size 2 shoe. Fits perfectly with some room to grow."
935,RT,4.0,the United States ,"December 5, 2021",Socks are socks,Good socks for the little ones
936,Pragalathan govindharajan,4.0,the United States ,"November 9, 2021",Good,Good
937,Cristina Messer,4.0,the United States ,"August 12, 2021",They are what she wanted,My kid hates socks. But these fit her really well so she has no complaints about these socks
938,Alicia,4.0,the United States ,"March 31, 2021",You need these,I purchased these socks for my 7 year old but they fit my size 8 foot just fine. Not thick or thin just right for summer
939,Austin Young,4.0,the United States ,"August 22, 2020",Soft,Very soft and thin socks which we need in our southern heat. My daughter wears a size 11 and these are big. They’ll probably shrink.
940,Elle4ever2 ,5.0,the United States ,"October 28, 2022",Good quality socks,"These socks are all I use for my 8 year old daughter.  She loves them!  They’re soft and comfortable.  They do shrink a little in the wash.  It makes them look smaller, but they still stretch to a fitting size once on my daughters feet."
941,Alain Deleón,5.0,the United States ,"November 5, 2022",Excelentes,Quedan a la medida.
942,Diana Atiyeh,5.0,the United States ,"September 30, 2022",Best Socks!,"These are the best socks for picky little girls! My daughter hates socks that have a thick seam by toe box but these are awesome! They are soft ,comfortable,  and hold up after washing numerous times!"
943,GGMaw,5.0,the United States ,"September 7, 2022",Great buy,Granddaughter loves these!!!!
944,Stacey Dann,5.0,the United States ,"August 23, 2022",Good buy,Not bad was worth the money.great  quality
945,Rachel Robinette,5.0,the United States ,"August 13, 2022",Very good socks,Description was accurate.  Quality product 👌 👏
946,johvanni,5.0,the United States ,"August 18, 2022",It was good,My granddaughter love's them.
947,Courtney,5.0,the United States ,"August 1, 2022",Perfect,We love these for the school year.
948,Scott T.,5.0,the United States ,"July 12, 2022","Great quality, nice product","Great quality, nice product. Would buy again"
949,Ida Ulloa,5.0,the United States ,"July 8, 2022",Bety good,Verte good
950,Happy Mama,1.0,the United States ,"October 15, 2022",Very Disappointed. Strange Cut. Total Miss for us.,"The shoulders are very narrow, so we had a difficult time getting her arms into the sleeves.  The sleeves are too long, and the cuffs are too big and will not stay up. Too tight through the body with no stretch to the material, so it's difficult for my active kiddo to move about normally.  The material is also very thick, and not breathable.For reference, my 4yo is around 39in Tall and 38lbs."
951,Amazon Customer,1.0,the United States ,"November 15, 2022",There Going 2 Be Way 2 Little,Bought The Wrong Ones
952,BINNA BAEK,1.0,the United States ,"September 24, 2020",disappointed,"I always buy this brand pajamas in winter season, but I am really disappointed by them. It was not A line pajama dress.It is difficult to put it on.my daughter cannot open legs and sit crossed legs on the floor.She has to pull the dress up to sit and go up to her bed..."
953,Chuck Branson,1.0,the United States ,"December 28, 2021",Too small and too hot,Too tight/small and really hot and not breathable.
954,Lorie Strickland,1.0,the United States ,"December 14, 2021",Made in cheap material sized very small,Material cheap size’s aren’t correct
955,Libby S.,1.0,the United States ,"September 6, 2020",proportions are off,The sleeve length is disproportionate. stiff materials.Not the typicall Carter's pagamas :(
956,gloria sofer,1.0,the United States ,"November 20, 2019",To fit well,Grandchildren
957,Geoff Standish,1.0,Canada ,"December 26, 2021",,I ordered the 4/5y size for by 3 year old and was very disappointed. Exceptionally small in the body and arms. My kid is not a big kid either.
958,helen r.,1.0,the United Kingdom ,"January 31, 2021",,Not the quality I expected  and unfortunately too small..
959,Deborah Heath,2.0,the United States ,"November 19, 2022","A soft, thick, warm nightie, perfect for winter wear. Thank you!","Gift for granddaughter and she loves them, so thick and comfortable to keep her warm before bed and toasty all night long."
960,KAS,2.0,the United States ,"September 18, 2022",Not stretchy,Does not have stretch for child movement.
961,Linda King,2.0,the United States ,"November 10, 2021",Hard to get on,Bought for my 4 yr old granddaughter and it fit but the way it is made it is very hard to get her arms in. Would not buy again
962,Betty Locke,2.0,the United States ,"February 12, 2022",To big.,Order the wrong size.  Do not need a replacement.
963,Stephanie,2.0,the United States ,"November 16, 2019",Disappointing fit,"This was such a weird cut item! I purchased these as a warm comfy nightgowns for my daughter who wears a size 6, with an average build. The neck is huge, she is swimming in it, and the length is way too short! The only part that fits properly is the sleeve length. I think this is a Carters knock off... This is not typical for the brand which we have. Een buying for years. The material is soft and warm, but the fit is so wrong"
964,Amy,2.0,the United States ,"August 10, 2020",Difficult to fit over head,"I usually love Carter's clothes, but these nightgowns are so difficult to fit over my little girl's head and get her arms into. She's 2 years old and is slim for her age. Poor little girl has a fit every time I try to put these on her because they are so difficult to get her little head through. :("
965,Amazon Customer,2.0,the United States ,"December 20, 2021",Size,Order a size bigger. They run very small
966,Amazon Customer,2.0,the United States ,"September 19, 2019","Big and puffy, weird fit","These are very soft and seem warm, the print is cute, but they are just way to wide. My 2 year old was swimming in the size 2/3. The shoulders are way to wide, and the sleeves are puffy.  They are also almost too thick so they are stiff and don't hang right... I will be returning."
967,Steven Sharp,2.0,the United States ,"December 25, 2021",Buy larger/ runs small,Gify
968,Amazon Customer,2.0,the United States ,"May 20, 2021",Size way off,Too big
969,Colleen G.,3.0,the United States ,"December 11, 2022",NEW or USED??,"I ordered NEW nightgowns, but they came without any tags??"
970,Amazon Customer,3.0,the United States ,"October 21, 2022",ok,ok
971,Brittany,3.0,the United States ,"January 14, 2022",Adorable,Very cute. Almost exactly as expected with color and vibrancy but the neckline is a little small on my 2 year old daughter. They have been washed in cold water and never dried and I still somewhat struggle to get her head and arms in. The length of the gown is however perfect.
972,$,3.0,the United States ,"February 18, 2022",Cute,"These are cute but I hate the fabric I’m sure my kids will strip out of them, they are kind of scratchy and heavy"
973,JCM,3.0,the United States ,"August 19, 2020",Cute,"I didn't realize I was ordering fleece (looking at too many things too late at night). Seemed cute, but not as soft as you would expect with fleece. We returned, so not sure how it would be after washing."
974,Kelly H,3.0,the United States ,"May 18, 2019",Sizing is off (too large),"The price was good, but I think the gowns have been mislabeled. They are huge. We put another of the same size from Carters on top to see just how big. Wowza! Maybe that is how the Simple Joy line runs. I'm not sure. This is our first Simple Joy purchase. These will go up to the top of the closet for a year or two."
975,Gramma,3.0,the United States ,"October 2, 2020",Double check size chart,"These nighties are adorable and soft too.They are thin ( skinny). If your child has a cute little belly, they won't fit."
976,Siobhan Smith,3.0,the United States ,"January 8, 2019",Be warned they are fleece,"Just a warning this material is a thick fleece material. I was not expecting this at all and was actually quite displeased, maybe I didn’t read the description or something but we live in Texas and it’s never cold enough for my daughter to wear these. She would sweat profusely."
977,C. Cadle,3.0,the United States ,"January 2, 2020",Runs large,This item was great except it fits my kid who wears a 4t and not the one wearing a 2t/3t who it was bought for. Clearly it’s to big
978,Megan L,3.0,the United States ,"February 2, 2019",Cheaply made,These are nothing like what you would buy from a Carter's store.  Very cheaply made.  They're night gowns so they serve their purpose and my daughter is too young to notice but I won't buy anything else from this line.
979,Bobbie,4.0,the United States ,"December 13, 2022",Very cute,"So soft and nice I ordered them for my grandaughter and I got them on the bigger side so she can have it lose when she sleeps, she liked them"
980,Em.,4.0,the United States ,"August 19, 2022",Very soft and comfy,The neckline should be stretchy or a bit bigger or even have shoulder snaps. It’s kind of a struggle to get my toddler’s average sized head through it.
981,Nurse Mom MBA,4.0,the United States ,"March 21, 2022",Cozy- material pills in the wash,"These are really cute and cozy! My daughter loves them and thinks the print is very cute. My only complaint is that the fleece has pilled a bit after being washed/dried several times.  This hasn't impacted the coziness or durability, just the aesthetics. In our experience, they're a little bit on the big size, but that just means some room to grow. We'd buy them again!"
982,Mins,4.0,the United States ,"March 18, 2022",Warm but not very soft,The nightgowns look adorable when on but they are not very soft (even though O use a ton of softener). Would reccomend for girls who refuse to wear pjamas even in the middle of winter
983,Dash,4.0,the United States ,"January 17, 2022",Loved by my toddler,"Love the color, texture and fit . The only issue i have is becoz it has no button or zip at the back and its full sleeve wearing it is little cumbersoMe as u know how little patience a toddler has"
984,pVs,4.0,the United States ,"February 11, 2022","Darling nightie, but a bit large","My granddaughter loves the nightgowns, but it’s pretty big. Oh well. She can wear it longer."
985,Amazon Customer,4.0,the United States ,"February 7, 2022",snuggly pjs,These are very soft and snuggly pjs. The run large.
986,Brianna Hatfield,4.0,the United States ,"November 12, 2021",Super cute,My daughter is tall for a 4 year old. She's almost in size 7 clothes. I got a size 7-8 and she almost fits them. The sleeves and length of the dresses are still long. She'll be 5 in a couple months. They are super soft!
987,@Blank.mama,4.0,the United States ,"December 31, 2021","Soft, Adorable Patterns, Runs Large","These nightgowns are adorable. Very soft and sweet patterns. But the neckline is very large, as are the arms. I would recommend sizing down."
988,T D,4.0,the United States ,"January 31, 2022",Soft and keeps you warm,Nice winter gowns. My toddler loves them
989,Nicole Tyler Carroll,5.0,the United States ,"December 10, 2022",These are SO soft,I bought these for my 2 year old. They are super soft fleece that’s thick- very nice quality. They wash up nice and the colors don’t fade. One thing I noticed is that they’re nice and long. Some nightgowns aren’t and little kids get chilly. These are perfect!
990,Von ,5.0,the United States ,"December 1, 2022",Very good quality and super soft and stretchy.,Loved the product but unhappy with packaging. I ordered a 5t and it said 5t on the package but the product itself was a 6-7 so to late to return and receive another so I will keep it. This is the 3rd item I have recieved in the wrong size in the last 2 weeks.
991,Amazon Customer,5.0,the United States ,"December 7, 2022",Nice for cold nights,"My 6 year old granddaughter loves soft fabrics and was thrilled with this. I can’t speak to shrinkage since it was a gift, just her happiness wearing it."
992,Brooke,5.0,the United States ,"November 25, 2022",So Soft and Warm!,These are my favorite pjs for my daughter. They’re a nice soft but thick material. Great for Winter. They run a little big. My daughter normally wears 3T and I got the 2-3T.
993,Theresa ,5.0,the United States ,"December 8, 2022",Good quality,Carters warm winter nightgowns. Good quality.
994,Linda F.,5.0,the United States ,"December 6, 2022",Perfect for my granddaughter,Very soft and warm.
995,Brian J. Pombo,5.0,the United States ,"November 22, 2022",Good quality and fits my girl well,"I was happy with these, and ended up getting two more. My almost 6 yo really likes them. She likes night gowns. Warm for winter!"
996,D Davis,5.0,the United States ,"November 20, 2022",Wonderful warm nightgowns for cold nights!,Perfect for cold winter nights. Very soft and comfortable. Fits true to size. Would recommend
997,Kayla B,5.0,the United States ,"November 20, 2022",It runs bigger than expected. This great for what I need.,The product runs bigger than expected. I love how soft this item is as well.
998,Grandkids#3,5.0,the United States ,"November 21, 2022",It has growth til next winter.,Should be more like these available!
999,Amazon Customer,1.0,the United States ,"December 12, 2022",Very thin and light,These vests are super thin and light and run at least one size too small
1000,Chantel,1.0,the United States ,"November 6, 2022",Terrible quality,Washed it once and seams start tearing open
1001,Karen C.,1.0,the United States ,"October 29, 2022",2 sizes too small,It wouldn't even fit a small 2 year old
1002,Noell Bernard,1.0,the United States ,"September 7, 2021",Girls XXL significantly smaller than Boys XL,"Ordered this and the Boys style XL for my kid for school--figured that even with the harmful, sizeist gendering of children's clothing that a Boys XL should be roughly a Girls XXL. The Boys XL is SIGNIFICANTLY larger than the Girls XXL. Sizing does not need to be this way for children's clothing. Given the resources of Amazon, and its agency in creating its own branded products, I hoped for a more progressive, less regressive, outcome. I returned all products."
1003,VK,1.0,the United States ,"December 11, 2020",Extremely thin...not even worth layering up,Extremely disappointed in this vest.  It is so thin it’s basically as thick as a t-shirt.  Not even worth wearing as a layer and certainly not able to provide any warmth what so ever.  You wouldn’t wear this even on cool days in hopes of adding warmth; it’s merely for looks only.
1004,Kiki,1.0,the United States ,"January 1, 2022",Too thin,"One star for the color. Other than that, not much to it. Super thin."
1005,rosebud,1.0,the United States ,"January 23, 2019",XXL too small,"The sizing on this cute vest did not work for me.  I can wear girls' 14-16, which is usually an XL, with XXL being generous.  This vest is way to snug, even with only a Tshirt base layer.  I am 5'6"" & 115lb"
1006,Dorothy Franchi,1.0,the United States ,"December 29, 2020","Does not fit to size, runs way too small","sizes  definitely not accurately plus not the best quality, a bit cheap"
1007,Marcia edwards,1.0,the United States ,"January 2, 2020",Too small not X Large,"Labeled x large, not even close, way too small, would call it a small or medium"
1008,Susan,1.0,the United States ,"December 4, 2020",Runs very small,"Ordered an xxl, still very small"
1009,Nurse123,2.0,the United States ,"December 9, 2022",Okay,"Not as great as I was hoping, fits small."
1010,Goncalves Family,2.0,the United States ,"October 22, 2022",Size up,Thin material and you need to size up 1 or 2 sizes
1011,Ruthie,2.0,the United States ,"January 24, 2022",very lightweight vest,Bought this as a gift for grandchild.  This vest is very lightweight.  Did not look very warm.  Would be good for spring or fall.
1012,Luis Marcelo Marin Furukawa,2.0,the United States ,"May 31, 2022",El tamaño es mucho más pequeño comparando con la campera,"The media could not be loaded.
                



 Tengo una campera en tamaño XS, entonces compré el chaleco del mismo tamaño y es mucho más pequeño."
1013,Anna Kuklinski,2.0,the United States ,"December 22, 2021",Color does not match online appearance,"I ordered what seemed to be a light pink vest. What arrived was a neon pink vest. Horrible looking color, very thin, and does not appear to be warm. Disappointed."
1014,Andrea Lambert,2.0,the United States ,"January 4, 2022",Edging is different color,Overall best was cute but the bound edges are not as pictured.
1015,FD,2.0,the United States ,"December 18, 2021",Two sizes too small,No puff in the vest and was two sizes too small
1016,Jared Gilstrap,2.0,the United States ,"December 24, 2020",Made VERY small,"Beautiful color, and very well made. However, it is made WAAAAAAAAY too small. Size up!!!!!!My daughter wears an 8, but I ordered a 10. She can barely wear it. So disappointed!"
1017,Verified Purchaser,2.0,the United States ,"December 22, 2020",Very thin,I found this vest to be very thin. I sent it back. Didn't seem warm enough for the winter even underneath something.
1018,Crystal Clinard,2.0,the United States ,"April 8, 2021",Very small,"Ordered a 10 in girls, but this looks like a 4-5t. Very small."
1019,lml,3.0,the United States ,"November 26, 2022",Nice vest,"In the amazon pics this vest looks to be a pretty golden yellow color. When it arrived tho, it was a bright orange color. 😬 not what I was expecting. Will be returning."
1020,A girl with good taste,3.0,the United States ,"September 15, 2022","Cute, but TOO TIGHT","We have a 6 year old, who is regular completion and is a bit on a taller side.  We typicakly buy clothes size 8 / Medium to have a slightly loose fit. We bought this vest in the usual size. We were happy that it was delivered relatively quickly and looked lightweight and cute (as advertised).  The height was perfect. But the width was too small / too tight. We were able to zip it up on a T-shirt, but there was absolutely no room left. So, it would not fit on a thicker dress or over anything else.  If you have a skinny kid - go for it!  Otherwise, it will be too tight.  And if you size up, it would be too long.  Too bad. We liked it otherwise.  Will be returning."
1021,John Jackson,3.0,the United States ,"November 4, 2022",Sizing is off,"Wanted to love it. It was much thinner material than expected, but very cute. My daughter fits within the range of large, it was too tight around the waist. So we exchanged for an extra large, which was too long and still too tight around the body."
1022,Brooke Ruyle,3.0,the United States ,"October 12, 2022","Runs small-size up one size, at least",Vest is very thin but good enough for chilly mornings. It runs very small. My daughter wears a 12 and the xxl is snug.
1023,Trish P.,3.0,the United States ,"September 23, 2022",Paper thin,Super cute but paper thin.
1024,Bernardo,3.0,the United States ,"July 1, 2022",Tooo small,The size 3T is a 12-18 m in H&m vest. 3 stsr
1025,Rambling Annie,3.0,the United States ,"January 18, 2022",Runs very small,"Bought size medium for my granddaughter. She is 8 and very petite, wears size 7-8 in clothes. This was tight on her. In order to wear over any clothing (which is the point of this vest) I had to return and order an XL!  There isn’t an accurate sizing chart for this item to avoid returns/exchanges."
1026,JB,3.0,the United States ,"November 18, 2021",Runs small,Had to return since it ran small. Other than that it’s a beautiful vest. If they had the next size up I would have exchanged it.
1027,Dennis Patterson,3.0,the United States ,"January 31, 2022",Garrett runs small,Christmas gift
1028,KR,3.0,the United States ,"February 22, 2021",Size chart not accurate,"The size chart for this item is way off. I ordered a small, which based on the chart says it fit a 6-7 year old with my child’s weight and height also falling in that category. Just received it and it says small but for a 12 year old and is HUGE! Going to have to return. It does look cute, though."
1029,HazyHydra,4.0,the United States ,"October 4, 2022",Looks good.  Lightweight.,"Love the look and the feel.  My daughter wears 7-8 tops which normally leave her some room.  Ordered the medium,  which is an 8, and I'm sure she will not be able to wear this next year.  I should have sized up. Unfortunately, this is a lot thinner than I thought it would be.  Half off the price would have been a much better value for this item as I thought it would be thicker. Wanted this for wear over a hoodie.  At least it's thin enough to wear under a coat."
1030,whit,4.0,the United States ,"August 8, 2022",Good Lightweight Vest,Cute vest and great price. It is very lightweight as the description states. I bought a few to give to the local school for children who do not have outerwear.
1031,chelesny,4.0,the United States ,"February 22, 2022",Runs Small,"The quality is good, similar to a light weight vest from Old Navy. The fit is tight and there is no stretch. My daughter normally wears a size 12, so I ordered a child large since there is no size chart. The vest will not zip and it is way too tight under her arms."
1032,Jes J,4.0,the United States ,"April 8, 2022",Super light weight,"Cute color and fit, it’s not heavy but it is a vest."
1033,Amazon Customer,4.0,the United States ,"April 13, 2021",Runs small,"I purchased the L for my nine year old granddaughter who is average in height and weight per the size chart.  It was too small.  I reordered the XL and it is a perfect fit.  I’m keeping the L for my younger granddaughter who is 6. She is small for her age and it is still too large for her.  She’ll probably fit into it next year.  Otherwise, it’s a nice lightweight vest that can be worn outside on a cool day or inside for a layer of warmth in school."
1034,pencilskirt,4.0,the United States ,"April 25, 2021",cute but fits small,"The XL pants I ordered for my tween are to big but the XL vest is too small. She’s pretty slim and tall. Not sure what to make of it. Super cute though, and very lightweight but seems to be warm enough for snow play."
1035,William C. Gens,4.0,the United States ,"March 1, 2021",Very nice but could be better,"I bought tis for my daughter when she is skating. It isn't very warm, very thin and the fit isn't true to size, it runs small. She loves it but complains she has to wear something over it."
1036,Amazon Customer,4.0,the United States ,"February 18, 2021",Really cute but too small,So cute and comfortable. Was too small for my daughter and had to return. Larger size unavailable.
1037,Amazon Customer,4.0,the United States ,"November 4, 2019",Love it.,Daughter loved it!  She is a very petite 8 year old and the fit was good for her. So I would consider it a small fit. It’s a bit thin but I bought it as a layering piece so it works for our purposes.
1038,Elizabeth A Gillespie,4.0,the United States ,"December 2, 2020",Great vest- runs small,Love the colors on this! It does run a little bit small.
1039,Angi Butler & Scot White,5.0,the United States ,"December 8, 2022","So, so cute!",Love the look of this puffer vest.  I know my granddaughter is going to love opening this up on Christmas morning!
1040,Bob harrison,5.0,the United States ,"December 15, 2022",Fit and looks,Very cute
1041,Alice,5.0,the United States ,"November 17, 2022",Super Cute! I Bought This For My Retro 90s Rave Outfit,"This vest can fit you if you're an adult woman with a small frame and wears a size XS. I ordered an XXL for myself. It's a little snug at the neck but otherwise it fits okay. It's not a slim fit so there's no waistline. I'm 5'4"" and 115lbs, measuring 32-24-34."
1042,Sal B,5.0,the United States ,"November 21, 2022",Good fit and warm.,Comfortable. Good fit. Child kept it on all day. Easy to move and play. Light weightFits as described.
1043,xochilt,5.0,the United States ,"October 14, 2022",Great Essential Item,I bought this for my 8 year daughter.  Both she and I loved this light weight vest. My daughter is 4'3 weights about 70 lbs. I ordered a large and it fits perfect with room for growth. The vest comes with a matching pouch to fold it away. Great for everyday and travel. My daughter liked that she was able to fold it up put in the pouch and but inside backpack. Vest is long enough on my daughter to provide good coverage. Highly recommend this vest.
1044,MD1983,5.0,the United States ,"November 12, 2022",Good quality and matches everything,Great vest  and the multi colored one goes with everything.
1045,Megan L,5.0,the United States ,"October 13, 2022",Adorable- my daughter loves the rainbow color,"This fits great and is perfect for the fall weather. My daughter loves wearing it, and can easily zip and unzip the vest herself."
1046,KayOz,5.0,the United States ,"October 10, 2022",Cute Puffer Vest for toddler,"As soon as I opened this my 4 year old daughter had put it on. So cute, light weight, not too warm but nice quality! Very cute print"
1047,Rebecca,5.0,the United States ,"August 11, 2022","Really cute patterns, great quality items",These vests and the coats in the same style are so nice I went and bought two coats and two vests for my daughter for school. I now regularly check Amazon essentials items for deals after I realized how great quality they are. The patterns are cute and the quality is great. You won’t regret trying Amazon essentials items for your family! I used to get a lot of wine items from Walmart but now I won’t!
1048,Amazon Customer,5.0,the United States ,"September 19, 2022",Super cute,"My little one loves it. Rocks it with shorts, dresses, jams, you name it- she's paired it. One of her favorite things to wear, even in the summer ( she's three, I don't argue)"
1049,walter nieto,1.0,the United States ,"June 7, 2020",no recibi el articulo,"este producto no lo recibi,,,,este es mi segundo mensage ,,necesito un numero para poder cumunicarme con usted ya que es muy dificil ,,,deven de tener una forma decomunicarse con ustedes es un mal servicio de ustedes"
1050,Rashmi Makkar Bhalla,1.0,the United States ,"June 25, 2020",Size,Did not fit my 9 year old
1051,Io Pike,1.0,the United States ,"December 21, 2019",FLAME RETARDANTS,This item has flame retardants so I threw them away.
1052,Susan H,1.0,the United States ,"April 18, 2020",Empty,The package arrived empty
1053,Desiree,1.0,the United States ,"December 24, 2021",Not soft and pills!,"Also because it pills, it sticks together.  Ugh I could never wear anything like this and we expect kids to."
1054,mikage73@libero.it,1.0,Italy ,"September 14, 2022",,"Non si possono confezionare indumenti notturni di un materiale di questo genere. Nonostante la fantasia carinissima mia figlia ci dorme mal volentieri, dice che suda e la camicia (estiva) le tiene caldo."
1055,Russelgins,1.0,Canada ,"June 9, 2021",,"Fabric is heavy and very dense - almost plastic like. 100% polyester, which was not a great pick for a kid to sleep in. Has large tag advising to keep away from flames. Was looking for cotton. Items looked like photo - took forever to arrive. Returning for a refund."
1056,Yuli,1.0,Italy ,"June 17, 2021",,"Errore mio, non ho controllato la composizione... ma mai avrei pensato che la camicia da notte da bambina, soprattutto quella estiva, potesse essere di poliestere, tra l'altro scadente...sembrano fatte di plastica, talmente sono spesse, rigide, non traspiranti... procedo con il reso e le sconsiglio vivamente. Peccato perché le fantasie sono carine..."
1057,Kimberly Brooke Jones,2.0,the United States ,"February 3, 2022",Cute patterns but don’t hold up well,"After multiple washes the fabric becomes rough & bumpy. I’m surprised considering it’s Carter’s, but they’re not great quality."
1058,carolina,2.0,France ,"November 2, 2022",,Ne respire pas du tout et franchement ma fille avait chaud dés qu’elle mettait la chemise de nuit
1059,Christine R.,2.0,Germany ,"June 4, 2021",,"Süßes Design, aber 100% Polyester und damit für den Sommer ungeeignet"
1060,Benedicte marchand,2.0,France ,"June 7, 2021",,trop grand malheuresuement.Ok en carure mais bcp trop long...
1061,Tatiana,3.0,the United States ,"November 15, 2022",Very long,Very light soft material but night gown is very long. My daughter wears a 2t and I don't think I could go down a size because it would be too tight around the arms but the length is just incredibly long.
1062,Emily,3.0,the United States ,"July 30, 2022",It’s cute but…,My daughter loves wearing night gowns and although these are cute. They are polyester so they aren’t very breathable and on top of that after multiple washes the fabric becomes very bumpy and rough and sticks to itself. It gets to the point that I don’t want to put my daughter in it because I don’t want her to be uncomfortable.
1063,Mary Nygaard,3.0,the United States ,"July 7, 2022",It is not 100% cotton,"I should have checked the description but usually Carter uses fabric that I usually like. It pills and static-sticks together out of the dryer, and I NEVER dry hotter than the lowest heat setting. I have eczema on my hands and I do not usually buy or keep any microfiber or polyester fabrics because it feels like my hands are velcro when I fold the laundry. I won't be buying these when my kid grows out of them, even though she  exclusively wears night gowns to sleep since she was a toddler."
1064,Nestor,3.0,the United States ,"March 29, 2022",2-3T,El artículo exacto a lo descrito 👌y mis 3 estrellas no es con el artículo sino con Amazon creo que deberían mejorar las entregas llevo años comprando en línea y he tenido hace 1 mes varios problemas con la entrega la dejan en la dirección equivocada deberían mejorar
1065,Dennis Mares,3.0,the United States ,"April 19, 2022",Girls gown.,The gowns were nice and if good quality hit the were short.  They only went down to just passed the knee.
1066,Amazon Customer,3.0,the United States ,"August 24, 2021",Quite thick,The nightgown was quite big and very thick and not as breathable as I was hoping for. Could be that I didn’t read the information before buying. We are still using it and no bigger complaints from my girl
1067,AprilRogers,3.0,the United States ,"August 28, 2021",Inferior quality material,"These are great when you first receive them. After a few washings, the material pills up and it is rough to the touch.  I don’t want my grandchildren sleeping in something that rough to the touch."
1068,Kelly,3.0,the United States ,"July 26, 2021",Seams are itchy,Seams are itchy
1069,S. Harts,3.0,the United States ,"June 12, 2021",Just not for us...,Great fit...not cotton.  Causes night sweats.
